id,provider,study,soil,dataset,sample,ecosystem,climate,soil.t,mdw,mvol,mps,mwhc,mwplog,mwp,fun.mdw,fun.mvol,fun.mps,fun.mwhc,fun.mwplog,fun.mwplog.2,bd,c.org,ps,clay,silt,sand,whc,ph,n.org,CtoN,som,pd,min.rel,co2ac.dw,co2ac.om,co2.dw,co2.om,co2.20dw,co2.20om,no3,id.old
60,Ilstedt,Ilstedt et al 2000,MEND_Ac,MEND_Ac,,Forest,Tropical,20,,,,0.6,0.614,4.109,x,x,x,p2,p2,p2,0.6,0.023,0.769,0.4,0.3,0.3,,4.5,0.0026,8.72,0.039,2.6,1.034,,,1.53,39.231,,,,69
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.267,2.885,767.423,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.857,,,4.98,28.621,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.267,3.239,1735.331,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.83,,,4.825,27.73,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.267,3.288,1939.325,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.804,,,4.67,26.839,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.267,3.43,2693.409,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.87,,,5.055,29.052,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.4,1.758,57.239,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.816,,,4.74,27.241,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.4,2.08,120.106,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.934,,,5.425,31.178,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.4,2.228,169.03,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,1.001,,,5.815,33.42,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.4,2.887,770.421,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.961,,,5.585,32.098,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.533,0.765,5.823,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.991,,,5.76,33.103,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.533,0.786,6.114,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.998,,,5.8,33.333,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.533,1.531,33.991,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.977,,,5.675,32.615,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.533,2.788,614.197,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.934,,,5.425,31.178,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.666,0.328,2.128,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.954,,,5.545,31.868,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.666,0.368,2.334,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,1.136,,,6.6,37.931,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.666,0.593,3.919,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,1.005,,,5.84,33.563,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.8,0.125,1.332,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,1.023,,,5.945,34.167,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.8,0.15,1.413,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,1.105,,,6.42,36.897,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.8,0.172,1.487,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.895,,,5.2,29.885,,,,70
61,Ilstedt,Ilstedt et al 2000,MEND_Ah,MEND_Ah,,Forest,Tropical,20,,,,0.8,0.187,1.539,x,x,x,p2,p2,p2,0.7,0.101,0.71,0.3,0.45,0.25,,5,0.0072,14.05,0.174,2.42,0.916,,,5.32,30.575,,,,70
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.36,0.667,4.643,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.792,,,1.69,29.649,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.36,1.519,33.042,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,1.01,,,2.155,37.807,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.36,1.539,34.628,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.919,,,1.96,34.386,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.36,1.583,38.287,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.832,,,1.775,31.14,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.42,1.141,13.84,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.97,,,2.07,36.316,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.42,1.152,14.183,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.863,,,1.84,32.281,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.42,1.167,14.681,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.942,,,2.01,35.263,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.42,1.217,16.465,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.86,,,1.835,32.193,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.48,0.737,5.463,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.91,,,1.94,34.035,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.48,0.764,5.803,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.963,,,2.055,36.053,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.48,0.852,7.114,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.938,,,2,35.088,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.48,0.912,8.165,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.898,,,1.915,33.596,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.54,0.588,3.874,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,1.006,,,2.145,37.632,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.54,0.595,3.936,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,1.003,,,2.14,37.544,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.54,0.689,4.887,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.924,,,1.97,34.561,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.54,0.698,4.991,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.985,,,2.1,36.842,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.6,0.513,3.258,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,1.055,,,2.25,39.474,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.6,0.596,3.942,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,1.113,,,2.375,41.667,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.6,0.597,3.951,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,1.006,,,2.145,37.632,,,,71
62,Ilstedt,Ilstedt et al 2000,MEND_As,MEND_As,,Forest,Tropical,20,,,,0.6,0.652,4.488,x,x,x,l,l,l,0.6,0.033,0.767,0.1,0.2,0.7,,4.5,0.0026,12.75,0.057,2.57,0.83,,,1.77,31.053,,,,71
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.155,2.153,142.14,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.505,,,2.323,2.43,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.155,2.167,146.78,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.493,,,2.266,2.37,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.207,1.345,22.156,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.517,,,2.38,2.49,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.207,1.491,30.988,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.509,,,2.342,2.45,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.207,1.733,54.095,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.478,,,2.199,2.3,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.207,1.887,77.081,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.451,,,2.075,2.17,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.259,1.65,44.712,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.447,,,2.055,2.15,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.259,1.659,45.633,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.511,,,2.352,2.46,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.259,1.931,85.392,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.497,,,2.285,2.39,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.31,1.506,32.06,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.58,,,2.667,2.79,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.31,1.534,34.221,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.563,,,2.591,2.71,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.31,1.613,41.02,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.553,,,2.543,2.66,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.569,0.438,2.744,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.84,,,3.862,4.04,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.569,0.579,3.789,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.786,,,3.614,3.78,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.569,0.678,4.766,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.792,,,3.642,3.81,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.724,0.364,2.313,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.887,,,4.082,4.27,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.724,0.427,2.671,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.856,,,3.939,4.12,,,,72
63,Ilstedt,Ilstedt et al 2000,UMEA_Ph,UMEA_Ph,,Forest,Temperate,20,,,,0.724,0.431,2.697,x,x,x,l,l,l,0.45,0.556,0.669,,,,,4.1,,,0.956,1.36,0.939,,,4.321,4.52,,,,72
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,15,0.16,,,0.39,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,0.494,,,0.028,2.115,,,,76
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,15,0.23,,,0.56,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,0.781,,,0.041,3.132,,,,76
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,15,0.31,,,0.76,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,1,,,0.059,4.508,,,,76
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,15,0.41,,,1,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,2.336,,,0.124,9.545,,,,76
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,25,0.16,,,0.39,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,0.389,,,0.06,4.601,,,,77
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,25,0.23,,,0.56,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,0.574,,,0.089,6.842,,,,77
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,25,0.31,,,0.76,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,1,,,0.157,12.074,,,,77
64,Katterer,Kätterer 1998. Andrén  1995,ULTU_A,ULTU_A,,Cultivated,Unknown,25,0.41,,,1,,,p2,x,x,p2,x,x,,0.013,,0.57,0.38,0.05,0.41,8.3,0.0012,10.83,0.022,2.62,1.53,,,0.237,18.26,,,,77
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,15,0.17,,,0.34,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,0.173,,,0.046,1.992,,,,81
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,15,0.26,,,0.52,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,0.416,,,0.125,5.433,,,,81
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,15,0.36,,,0.72,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,1,,,0.298,12.944,,,,81
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,15,0.5,,,1,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,2.462,,,0.672,29.238,,,,81
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,25,0.17,,,0.34,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,0.27,,,0.191,8.296,,,,82
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,25,0.26,,,0.52,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,0.53,,,0.378,16.442,,,,82
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,25,0.36,,,0.72,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,1,,,0.763,33.176,,,,82
65,Katterer,Kätterer 1998. Andrén  1995,ULTU_M,ULTU_M,,Cultivated,Unknown,25,0.5,,,1,,,p2,x,x,p2,x,x,,0.023,,0.57,0.38,0.05,0.5,8,0.0025,9.2,0.04,2.6,1.617,,,1.253,54.488,,,,82
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.3,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,0.182,,,,,,,,83
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.53,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,0.773,,,,,,,,83
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.6,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,1,,,,,,,,83
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.64,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,0.795,,,,,,,,83
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.78,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,0.409,,,,,,,,83
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.89,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,0.409,,,,,,,,83
66,Literature,Linn1984,Linn1984_Li,Linn1984_Lincoln,,Cultivated,Unknown,28,,,0.97,,,,x,x,p2,x,x,x,,0.021,,0.34,0.54,0.12,,5.8,0.0016,13.04,0.035,2.6,0.364,,,,,,,,83
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,10,,,,,-0.04,0.912,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,1,,,0.807,207.9,,,,84
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,10,,,,,0.483,3.04,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.898,,,0.725,186.7,,,,84
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,10,,,,,0.784,6.08,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.553,,,0.447,115,,,,84
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,10,,,,,1.784,60.795,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.724,,,0.584,150.5,,,,84
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,10,,,,,2.769,587.685,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.686,,,0.554,142.6,,,,84
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,10,,,,,4.059,11449.725,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.002,,,0.002,0.4,,,,84
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,40,,,,,-0.04,0.912,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.948,,,6.235,1605.5,,,,85
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,40,,,,,0.483,3.04,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,1,,,6.579,1694.2,,,,85
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,40,,,,,0.784,6.08,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.806,,,5.306,1366.2,,,,85
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,40,,,,,1.784,60.795,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.764,,,5.028,1294.6,,,,85
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,40,,,,,2.769,587.685,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.36,,,2.367,609.6,,,,85
67,Literature,Nylan1976,Nylan1976_Pa,Nylan1976_Pawnee,,Grassland,Unknown,40,,,,,4.059,11449.725,x,x,x,x,p2,p2,1.4,0.009,0.467,,,,,6.8,,,0.016,2.63,0.003,,,0.02,5.1,,,,85
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,0.672,4.7,x,x,x,x,l,l,,,,,,,,,,,,,1,,,0.741,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,0.825,6.68,x,x,x,x,l,l,,,,,,,,,,,,,0.798,,,0.591,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.002,10.05,x,x,x,x,l,l,,,,,,,,,,,,,0.929,,,0.688,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.137,13.71,x,x,x,x,l,l,,,,,,,,,,,,,0.799,,,0.592,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.31,20.44,x,x,x,x,l,l,,,,,,,,,,,,,0.728,,,0.539,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.411,25.76,x,x,x,x,l,l,,,,,,,,,,,,,0.732,,,0.542,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.545,35.05,x,x,x,x,l,l,,,,,,,,,,,,,0.747,,,0.553,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.69,48.94,x,x,x,x,l,l,,,,,,,,,,,,,0.756,,,0.56,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,1.712,51.55,x,x,x,x,l,l,,,,,,,,,,,,,0.73,,,0.541,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,2.004,100.91,x,x,x,x,l,l,,,,,,,,,,,,,0.532,,,0.394,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,2.161,144.73,x,x,x,x,l,l,,,,,,,,,,,,,0.482,,,0.357,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,2.294,196.66,x,x,x,x,l,l,,,,,,,,,,,,,0.57,,,0.422,,,,,86
68,Literature,Orchard1983,Orchard1983_To,Orchard1983_Tokomaru,,Unknown,Unknown,25,,,,,2.317,207.43,x,x,x,x,l,l,,,,,,,,,,,,,0.469,,,0.347,,,,,86
